SEASON YEAR,WEEK,TRAP,NUMBER OF MOSQUITOES,WNV POS,WNV NEG,MIR,LATITUDE,LONGITUDE,LOCATION,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
2017,25,T054B,1,0,1,0.0,41.9220638,-87.63223306,"(41.92206380002785, -87.63223305992274)",21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T900,21,0,21,0.0,,,,21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T906,1,0,1,0.0,,,,21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T905,6,0,6,0.0,,,,21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T912,16,0,16,0.0,,,,21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T913,44,0,44,0.0,,,,21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T918,1,0,1,0.0,,,,21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T902,61,0,61,0.0,,,,21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T222,1,0,1,0.0,41.925286783,-87.747459124,"(41.92528678345797, -87.74745912379434)",21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T223,3,0,3,0.0,41.974522761,-87.80458947,"(41.974522761157274, -87.80458946950488)",21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T226,1,0,1,0.0,41.794366478,-87.648925137,"(41.79436647814991, -87.64892513653469)",21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T233,3,0,3,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)",21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T236,1,0,1,0.0,41.994966304,-87.77083722,"(41.99496630402897, -87.77083721987879)",21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,25,T054C,2,0,2,0.0,41.921776903,-87.632140452,"(41.921776903428494, -87.63214045192028)",21.09868852,11.23196721,63.44262295,0.071311475,0.172008197,52.62663934,6.885245902,214.9672131,2.341393443,3.873360656,990.3243852,147.4241803
2017,26,T002,2,0,2,0.0,41.956298856,-87.797517445,"(41.956298856118664, -87.79751744482932)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T048,3,0,3,0.0,41.866915182,-87.654918844,"(41.86691518161014, -87.65491884363057)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T049,4,0,4,0.0,41.896131093,-87.656762124,"(41.896131092623506, -87.65676212387862)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T094,4,0,4,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T159,10,0,10,0.0,41.731446858,-87.649722253,"(41.73144685817715, -87.64972225277589)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T011,3,0,3,0.0,41.945961094,-87.832942473,"(41.94596109447193, -87.83294247349616)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T028,5,0,5,0.0,41.987244608,-87.68941677,"(41.98724460846669, -87.68941677018957)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T089,3,0,3,0.0,41.704338415,-87.657084272,"(41.70433841525342, -87.65708427193195)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T090,3,0,3,0.0,41.676887316,-87.661221926,"(41.67688731618708, -87.66122192616795)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T135,2,0,2,0.0,,,,21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T147,1,0,1,0.0,41.93279021,-87.700237884,"(41.93279020985206, -87.7002378838387)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T220,2,0,2,0.0,41.964405454,-87.691370391,"(41.96440545399697, -87.69137039109717)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T012,2,0,2,0.0,41.993564362,-87.745420387,"(41.99356436155678, -87.74542038704298)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T030,7,0,7,0.0,41.883771777,-87.716168365,"(41.8837717767951, -87.71616836510131)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T047,3,0,3,0.0,41.867599254,-87.695785443,"(41.86759925367238, -87.69578544257037)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T095,2,0,2,0.0,41.705327644,-87.632955365,"(41.70532764418326, -87.63295536539816)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T031,18,0,18,0.0,41.872872862,-87.764736532,"(41.87287286249572, -87.7647365320396)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T035,1,0,1,0.0,41.763370922,-87.637872614,"(41.76337092198238, -87.6378726141474)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T063,1,0,1,0.0,41.825398256,-87.723962137,"(41.82539825646484, -87.72396213667864)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T066,4,0,4,0.0,41.771198588,-87.703106608,"(41.77119858797388, -87.70310660774493)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T077,1,0,1,0.0,41.778128858,-87.586245035,"(41.778128857884745, -87.58624503516381)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T083,3,0,3,0.0,,,,21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T114,3,0,3,0.0,41.798210726,-87.736924963,"(41.79821072626856, -87.73692496319906)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T062,1,0,1,0.0,41.800597087,-87.711730345,"(41.8005970872007, -87.7117303452467)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T065,2,0,2,0.0,41.778305156,-87.754366286,"(41.77830515554422, -87.75436628603191)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T069,4,0,4,0.0,41.768485667,-87.679463428,"(41.768485667016584, -87.67946342813606)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T080,1,0,1,0.0,41.754148414,-87.612721023,"(41.75414841411549, -87.61272102258191)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T099,8,0,8,0.0,41.73318788,-87.55562869,"(41.73318787971678, -87.55562868950284)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T115,2,0,2,0.0,41.662386728,-87.590179728,"(41.66238672759086, -87.59017972751752)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T138,23,0,23,0.0,41.710542402,-87.584558933,"(41.71054240215372, -87.58455893336821)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T212,17,0,17,0.0,41.681034931,-87.533436467,"(41.681034931122895, -87.53343646731054)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T221,5,0,5,0.0,41.659236018,-87.612015128,"(41.65923601846575, -87.61201512813366)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T906,4,0,4,0.0,,,,21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T905,11,0,11,0.0,,,,21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T912,28,1,27,35.714285714285715,,,,21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T913,119,0,119,0.0,,,,21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T054A,1,0,1,0.0,41.922736649,-87.632449967,"(41.92273664946568, -87.63244996720142)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T918,3,0,3,0.0,,,,21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T902,65,0,65,0.0,,,,21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T222,5,0,5,0.0,41.925286783,-87.747459124,"(41.92528678345797, -87.74745912379434)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T223,3,0,3,0.0,41.974522761,-87.80458947,"(41.974522761157274, -87.80458946950488)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T225,2,0,2,0.0,41.742670478,-87.731550059,"(41.7426704781299, -87.73155005887604)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T226,1,0,1,0.0,41.794366478,-87.648925137,"(41.79436647814991, -87.64892513653469)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T228,1,0,1,0.0,41.953664152,-87.724987191,"(41.95366415238544, -87.72498719138876)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T233,2,0,2,0.0,42.010643274,-87.8067973,"(42.0106432736568, -87.80679730045945)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T235,3,0,3,0.0,41.774841115,-87.728005819,"(41.7748411153277, -87.72800581922763)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T236,4,0,4,0.0,41.994966304,-87.77083722,"(41.99496630402897, -87.77083721987879)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,26,T054C,3,0,3,0.0,41.921776903,-87.632140452,"(41.921776903428494, -87.63214045192028)",21.69703476,11.50306748,62.28220859,0.133742331,0.156687117,68.89120654,5.644171779,217.2372188,2.27402863,3.776482618,992.0239264,152.2413088
2017,28,T002,2,0,2,0.0,41.956298856,-87.797517445,"(41.956298856118664, -87.79751744482932)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T048,4,0,4,0.0,41.866915182,-87.654918844,"(41.86691518161014, -87.65491884363057)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T049,6,0,6,0.0,41.896131093,-87.656762124,"(41.896131092623506, -87.65676212387862)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T094,11,0,11,0.0,41.7212875,-87.665235702,"(41.72128749967918, -87.66523570170051)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T159,48,0,48,0.0,41.731446858,-87.649722253,"(41.73144685817715, -87.64972225277589)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T011,32,0,32,0.0,41.945961094,-87.832942473,"(41.94596109447193, -87.83294247349616)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T028,17,1,16,58.8235294117647,41.987244608,-87.68941677,"(41.98724460846669, -87.68941677018957)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T033,24,0,24,0.0,41.907284873,-87.701394637,"(41.90728487283588, -87.701394636759)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T089,13,0,13,0.0,41.704338415,-87.657084272,"(41.70433841525342, -87.65708427193195)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T090,4,0,4,0.0,41.676887316,-87.661221926,"(41.67688731618708, -87.66122192616795)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T135,14,0,14,0.0,,,,22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T151,3,0,3,0.0,41.916134719,-87.801092809,"(41.91613471854847, -87.80109280863755)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T152,2,0,2,0.0,41.845715402,-87.715898597,"(41.845715401799, -87.7158985974353)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T220,2,0,2,0.0,41.964405454,-87.691370391,"(41.96440545399697, -87.69137039109717)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T012,1,0,1,0.0,41.993564362,-87.745420387,"(41.99356436155678, -87.74542038704298)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T013,7,0,7,0.0,41.923887364,-87.778909912,"(41.92388736426867, -87.77890991205359)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T018,1,0,1,0.0,42.010529289,-87.660845069,"(42.01052928915475, -87.6608450688439)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T030,40,0,40,0.0,41.883771777,-87.716168365,"(41.8837717767951, -87.71616836510131)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T003,6,0,6,0.0,41.965374859,-87.758411715,"(41.96537485879688, -87.75841171521544)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T008,2,0,2,0.0,42.007997503,-87.778234965,"(42.007997503125345, -87.77823496507851)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T095,9,0,9,0.0,41.705327644,-87.632955365,"(41.70532764418326, -87.63295536539816)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T031,10,0,10,0.0,41.872872862,-87.764736532,"(41.87287286249572, -87.7647365320396)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T035,6,0,6,0.0,41.763370922,-87.637872614,"(41.76337092198238, -87.6378726141474)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T039,2,0,2,0.0,41.913567582,-87.726300302,"(41.91356758228873, -87.72630030176042)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T061,6,1,5,166.66666666666666,41.801047857,-87.680424734,"(41.80104785720396, -87.68042473369341)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T063,6,0,6,0.0,41.825398256,-87.723962137,"(41.82539825646484, -87.72396213667864)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T066,2,0,2,0.0,41.771198588,-87.703106608,"(41.77119858797388, -87.70310660774493)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T068,2,0,2,0.0,,,,22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T073,9,0,9,0.0,41.773085401,-87.600167559,"(41.773085401492715, -87.60016755939222)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T074,7,0,7,0.0,41.820858508,-87.665108095,"(41.82085850772701, -87.66510809467968)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T082,4,0,4,0.0,41.802359309,-87.643075919,"(41.802359308973436, -87.64307591923095)",22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
2017,28,T083,5,0,5,0.0,,,,22.875,13.74632653,78.26734694,0.209387755,0.424367347,112.5408163,5.87755102,169.6877551,2.353469388,3.641836735,992.8846939,109.6183673
